Date,SP500,Futures,Nikkei,FTSE,DAX
01/23/23,4019.81,4036.5,26906.04,7784.67,15102.95
01/24/23,4016.95,4032.75,27299.19,7757.36,15093.11
01/25/23,4016.22,4032,27395.01,7744.87,15081.64
01/26/23,4060.43,4075.5,27362.75,7761.11,15132.85
01/27/23,4070.56,4084.25,27382.56,7765.15,15150.03
01/30/23,4017.77,4032.5,27433.4,7784.87,15126.08
01/31/23,4076.6,4090,27327.11,7771.7,15128.27
02/01/23,4119.21,4132.25,27346.88,7761.11,15180.74
02/02/23,4179.76,4191.5,27402.05,7820.16,15509.19
02/03/23,4136.48,4147.75,27509.46,7901.8,15476.43
02/06/23,4111.08,4123.5,27693.65,7836.71,15345.91
02/07/23,4164,4175.75,27685.47,7864.71,15320.88
02/08/23,4117.86,4130.5,27606.46,7885.17,15412.05
02/09/23,4081.5,4091.75,27584.35,7911.15,15523.42
02/10/23,4090.46,4099.75,27670.98,7882.45,15307.98
02/13/23,4137.29,4147.25,27427.32,7947.6,15397.34
02/14/23,4136.13,4145.5,27602.77,7953.85,15380.56
02/15/23,4147.6,4158.25,27501.86,7997.83,15506.34
02/16/23,4090.41,4099.75,27696.44,8012.53,15533.64
02/17/23,4079.09,4087.5,27513.13,8004.36,15482
02/21/23,3997.34,4005.75,27473.1,7977.75,15397.62
02/22/23,3991.05,3999,27104.32,7930.63,15399.89
02/23/23,4012.32,4018.75,,7907.72,15475.69
02/24/23,3970.04,3975.75,27453.48,7878.66,15209.74
02/27/23,3982.24,3988,27423.96,7935.11,15381.43
02/28/23,3970.15,3975.5,27445.56,7876.28,15365.14
03/01/23,3951.39,3956.5,27516.53,7914.93,15305.02
03/02/23,3981.35,3984.75,27498.87,7944.04,15327.64
03/03/23,4045.64,4049.75,27927.47,7947.11,15578.39
03/06/23,4048.42,4052.5,28237.78,7929.79,15653.58
03/07/23,3986.37,3989.75,28309.16,7919.48,15559.53
03/08/23,3992.01,3995,28444.19,7929.92,15631.87
03/09/23,3918.32,3920,28623.15,7879.98,15633.21
03/10/23,3861.59,3862.75,28143.97,7748.35,15427.97
03/13/23,3855.76,3856.75,27832.96,7548.63,14959.47
03/14/23,3919.29,3920.5,27222.04,7637.11,15232.83
03/15/23,3891.93,3892.75,27229.48,7344.45,14735.26
03/16/23,3960.28,3960.5,27010.61,7410.03,14967.1
03/17/23,3916.64,3957.05,27333.79,7335.4,14768.2
03/20/23,3951.57,3983,26945.67,7403.85,14933.38
03/21/23,4002.87,4035.75,,7536.22,15195.34
03/22/23,3936.97,3970.5,27466.61,7566.84,15216.19
03/23/23,3948.72,3978,27419.61,7499.6,15210.39
03/24/23,3970.99,4001.25,27385.25,7405.45,14957.23
03/27/23,3977.53,4007.25,27476.87,7471.77,15127.68
03/28/23,3971.27,4001.5,27518.25,7484.25,15142.02
03/29/23,4027.81,4057.5,27883.78,7564.27,15328.78
03/30/23,4050.83,4080,27782.93,7620.43,15522.4
03/31/23,4109.31,4137.75,28041.48,7631.74,15628.84
04/03/23,4124.51,4153.75,28188.15,7673,15580.92
04/04/23,4100.6,4129,28287.42,7634.52,15603.47
04/05/23,4090.38,4117.25,27813.26,7662.94,15520.17
04/06/23,4105.02,4132,27472.63,7741.56,15597.89
04/10/23,4109.11,4136.25,27633.66,,
04/11/23,4108.94,4136.5,27923.37,7785.72,15655.17
04/12/23,4091.95,4119,28082.7,7824.84,15703.6
04/13/23,4146.22,4172.75,28156.97,7843.38,15729.46
04/14/23,4137.64,4163.75,28493.47,7871.91,15807.5
04/17/23,4151.32,4176.75,28514.78,7879.51,15789.53
04/18/23,4154.87,4180,28658.83,7909.44,15882.67
04/19/23,4154.52,4178.5,28606.76,7898.77,15895.2
04/20/23,4129.79,4152.5,28657.57,7902.61,15795.97
04/21/23,4133.52,4156.75,28564.37,7914.13,15881.66
04/24/23,4137.04,4159.5,28593.52,7912.2,15863.95
04/25/23,4071.63,4093.25,28620.07,7891.13,15872.13
04/26/23,4055.99,4076,28416.47,7852.64,15795.73
04/27/23,4135.35,4153.75,28457.68,7831.58,15800.45
04/28/23,4169.48,4188.5,28856.44,7870.57,15922.38
05/01/23,4167.87,4185.75,29123.18,,
05/02/23,4119.58,4136.75,29157.95,7773.03,15726.94
05/03/23,4090.75,4107.5,,7788.37,15815.06
05/04/23,4061.22,4075.75,,7702.64,15734.24
05/05/23,4136.25,4150.25,,7778.38,15961.02
05/08/23,4138.12,4152.75,28949.88,,15952.83
05/09/23,4119.17,4134,29242.82,7764.09,15955.48
05/10/23,4137.64,4152,29122.18,7741.33,15896.23
05/11/23,4130.62,4143.75,29126.72,7730.58,15834.91
05/12/23,4124.08,4138,29388.3,7754.62,15913.82
05/15/23,4136.28,4150,29626.34,7777.7,15917.24
05/16/23,4109.9,4123,29842.99,7751.08,15897.93
05/17/23,4158.77,4171.5,30093.59,7723.23,15951.3
05/18/23,4198.05,4212,30573.93,7742.3,16163.36
05/19/23,4191.98,4204.75,30808.35,7756.87,16275.38
05/22/23,4192.63,4205,31086.82,7770.99,16223.99
05/23/23,4145.58,4158.75,30957.77,7762.95,16152.86
05/24/23,4115.24,4126,30682.68,7627.1,15842.13
05/25/23,4151.28,4159.75,30801.13,7570.87,15793.8
05/26/23,4205.45,4213.25,30916.31,7627.2,15983.97
05/30/23,4205.52,4215,31328.16,7522.07,15908.91
05/31/23,4179.83,4190.5,30887.88,7446.14,15664.02
06/01/23,4221.02,4228,31148.01,7490.27,15853.66
06/02/23,4282.37,4288,31524.22,7607.28,16051.23
06/05/23,4273.79,4281,32217.43,7599.99,15963.89
06/06/23,4283.85,4289.75,32506.78,7628.1,15992.44
06/07/23,4267.52,4274.25,31913.74,7624.34,15960.56
06/08/23,4293.93,4298.25,31641.27,7599.74,15989.96
06/09/23,4298.86,4304.75,32265.17,7562.36,15949.84
06/12/23,4338.93,4342.75,32434,7570.69,16097.87
06/13/23,4369.01,4371.75,33018.65,7594.78,16230.68
06/14/23,4372.59,4374.25,33502.42,7602.74,16310.79
06/15/23,4425.84,4426.5,33485.49,7628.26,16290.12
06/16/23,4409.59,4453.35,33706.08,7642.72,16357.63
06/20/23,4388.71,4434.75,33388.91,7569.31,16111.32
06/21/23,4365.69,4409.25,33575.14,7559.18,16023.13
06/22/23,4381.89,4423.75,33264.88,7502.03,15988.16
06/23/23,4348.33,4389,32781.54,7461.87,15829.94
06/26/23,4328.82,4370.25,32698.81,7453.58,15813.06
06/27/23,4378.41,4418.75,32538.33,7461.46,15846.86
06/28/23,4376.86,4417.5,33193.99,7500.49,15949
06/29/23,4396.44,4435.75,33234.14,7471.69,15946.72
06/30/23,4450.38,4488.25,33189.04,7531.53,16147.9
07/03/23,4455.59,4492.25,33753.33,7527.26,16081.04
07/05/23,4446.82,4483.75,33338.7,7442.1,15937.58
07/06/23,4411.59,4447,32773.02,7280.5,15528.54
07/07/23,4398.95,4434,32388.42,7256.94,15603.4
07/10/23,4409.53,4444.25,32189.73,7273.79,15673.16
07/11/23,4439.26,4473.5,32203.57,7282.52,15790.34
07/12/23,4472.16,4507.5,31943.93,7416.11,16023
07/13/23,4510.04,4543.5,32419.33,7440.21,16141.03
07/14/23,4505.42,4536.75,32391.26,7434.57,16105.07
07/17/23,4522.79,4553.75,,7406.42,16068.65
07/18/23,4554.98,4587.75,32493.89,7453.69,16125.49
07/19/23,4565.72,4597,32896.03,7588.2,16108.93
07/20/23,4534.87,4565.5,32490.52,7646.05,16204.22
07/21/23,4536.34,4564.75,32304.25,7663.73,16177.22
07/24/23,4554.64,4583.5,32700.94,7678.59,16190.95
07/25/23,4567.46,4596,32682.51,7691.8,16211.59
07/26/23,4566.75,4595.25,32668.34,7676.89,16131.46
07/27/23,4537.41,4564.25,32891.16,7692.76,16406.03
07/28/23,4582.23,4606.5,32759.23,7694.27,16469.75
07/31/23,4588.96,4614.5,33172.22,7699.41,16446.83
08/01/23,4576.73,4601.25,33476.58,7666.27,16240.4
08/02/23,4513.39,4537.25,32707.69,7561.63,16020.02
08/03/23,4501.89,4521.75,32159.28,7529.16,15893.38
08/04/23,4478.03,4498,32192.75,7564.37,15951.86
08/07/23,4518.44,4537.75,32254.56,7554.49,15950.76
08/08/23,4499.38,4518.5,32377.29,7527.42,15774.93
08/09/23,4467.71,4485.75,32204.33,7587.3,15852.58
08/10/23,4468.83,4485.75,32473.65,7618.6,15996.52
08/11/23,4464.05,4480.75,,7524.16,15832.17
08/14/23,4489.72,4506,32059.91,7507.15,15904.25
08/15/23,4437.86,4454,32238.89,7389.64,15767.28
08/16/23,4404.33,4420,31766.82,7356.88,15789.45
08/17/23,4370.36,4384.5,31626,7310.21,15676.9
08/18/23,4369.71,4382.75,31450.76,7262.43,15574.26
08/21/23,4399.77,4412.5,31565.64,7257.82,15603.28
08/22/23,4387.55,4399.25,31856.71,7270.76,15705.62
08/23/23,4436.01,4447,32010.26,7320.53,15728.41
08/24/23,4376.31,4386,32287.21,7333.63,15621.49
08/25/23,4405.71,4414.25,31624.28,7338.58,15631.82
08/28/23,4433.31,4442.25,32169.99,,15792.61
08/29/23,4497.63,4506.75,32226.97,7464.99,15930.88
08/30/23,4514.87,4524.25,32333.46,7473.67,15891.93
08/31/23,4507.66,4516,32619.34,7439.13,15947.08
09/01/23,4515.77,4521.5,32710.62,7464.54,15840.34
09/05/23,4496.83,4502.5,33036.76,7437.93,15771.71
09/06/23,4465.48,4471.5,33241.02,7426.14,15741.37
09/07/23,4451.14,4456.25,32991.08,7441.72,15718.66
09/08/23,4457.49,4461.75,32606.84,7478.19,15744.75
09/11/23,4487.46,4490.25,32467.76,7496.87,15800.99
09/12/23,4461.9,4465,32776.37,7527.53,15715.53
09/13/23,4467.44,4468.75,32706.52,7525.99,15654.03
09/14/23,4505.1,4506,33168.1,7673.08,15805.29
09/15/23,4450.32,4491.72,33533.09,7711.38,15893.53
09/18/23,4453.53,4501.5,,7652.94,15727.12
09/19/23,4443.95,4490,33242.59,7660.2,15664.48
09/20/23,4402.2,4447,33023.78,7731.65,15781.59
09/21/23,4330,4372,32571.03,7678.62,15571.86
09/22/23,4320.06,4361,32402.41,7683.91,15557.29
09/25/23,4337.44,4378.75,32678.62,7623.99,15405.49
09/26/23,4273.53,4314.75,32315.05,7625.72,15255.87
09/27/23,4274.51,4313.5,32371.9,7593.22,15217.45
09/28/23,4299.7,4337.5,31872.52,7601.85,15323.5
09/29/23,4288.05,4325.5,31857.62,7608.08,15386.58
10/02/23,4288.39,4324.25,31759.88,7510.72,15247.21
10/03/23,4229.45,4264.75,31237.94,7470.16,15085.21
10/04/23,4263.75,4297.75,30526.88,7412.45,15099.92
10/05/23,4258.19,4290.75,31075.36,7451.54,15070.22
10/06/23,4308.5,4341.5,30994.67,7494.58,15229.77
10/09/23,4335.66,4368.75,,7492.21,15128.11
10/10/23,4358.24,4391.5,31746.53,7628.21,15423.52
10/11/23,4376.95,4409.75,31936.51,7620.03,15460.01
10/12/23,4349.61,4380.5,32494.66,7644.78,15425.03
10/13/23,4327.78,4357.25,32315.99,7599.6,15186.66
10/16/23,4373.63,4401,31659.03,7630.63,15237.99
10/17/23,4373.2,4401.75,32040.29,7675.21,15251.69
10/18/23,4314.6,4342.25,32042.25,7588,15094.91
10/19/23,4278,4303,31430.62,7499.53,15045.23
10/20/23,4224.16,4248.5,31259.36,7402.14,14798.47
10/23/23,4217.04,4241.75,30999.55,7374.83,14800.72
10/24/23,4247.68,4271.25,31062.35,7389.7,14879.94
10/25/23,4186.77,4209.75,31269.92,7414.34,14892.18
10/26/23,4137.23,4156.5,30601.78,7354.57,14731.05
10/27/23,4117.37,4137.75,30991.69,7291.28,14687.41
10/30/23,4166.82,4185.75,30696.96,7327.39,14716.54
10/31/23,4193.8,4212.25,30858.85,7321.72,14810.34
11/01/23,4237.86,4256,31601.65,7342.43,14923.27
11/02/23,4317.78,4335.75,31949.89,7446.53,15143.6
11/03/23,4358.34,4376,,7417.73,15189.25
11/06/23,4365.98,4384.25,32708.48,7417.76,15135.97
11/07/23,4378.38,4396,32271.82,7410.04,15152.64
11/08/23,4382.78,4399.5,32166.48,7401.72,15229.6
11/09/23,4347.35,4362.25,32646.46,7455.67,15352.54
11/10/23,4415.24,4430.5,32568.11,7360.55,15234.39
11/13/23,4411.55,4425.25,32585.11,7425.83,15345
11/14/23,4495.7,4511,32695.93,7440.47,15614.43
11/15/23,4502.88,4519.25,33519.7,7486.91,15748.17
11/16/23,4508.24,4523.25,33424.41,7410.97,15786.61
11/17/23,4514.02,4527.5,33585.2,7504.25,15919.16
11/20/23,4547.38,4562.25,33388.03,7496.36,15901.33
11/21/23,4538.19,4551.25,33354.14,7481.99,15900.53
11/22/23,4556.62,4567.25,33451.83,7469.51,15957.82
11/24/23,4559.34,4568.25,33625.53,7488.2,16029.49
11/27/23,4550.43,4561,33447.67,7460.7,15966.37
11/28/23,4554.89,4563,33408.39,7455.24,15992.67
11/29/23,4550.58,4559.25,33321.22,7423.46,16166.45
11/30/23,4567.8,4576.75,33486.89,7453.75,16215.43
12/01/23,4594.63,4600.75,33431.51,7529.35,16397.52
12/04/23,4569.78,4576.5,33231.27,7512.96,16404.76
12/05/23,4567.18,4575,32775.82,7489.84,16533.11
12/06/23,4549.34,4556,33445.9,7515.38,16656.44
12/07/23,4585.59,4589.5,32858.31,7513.72,16628.99
12/08/23,4604.37,4607.5,32307.86,7554.47,16759.22
12/11/23,4622.44,4626,32791.8,7544.89,16794.43
12/12/23,4643.7,4645.75,32843.7,7542.77,16791.74
12/13/23,4707.09,4708.25,32926.35,7548.44,16766.05
12/14/23,4719.55,4721.75,32686.25,7648.98,16752.23
12/15/23,4719.19,4694.27,32970.55,7576.36,16751.44
12/18/23,4740.56,4793,32758.98,7614.48,16650.55
12/19/23,4768.37,4820.25,33219.39,7638.03,16744.41
12/20/23,4698.35,4749.75,33675.94,7715.68,16733.05
12/21/23,4746.75,4796.75,33140.47,7694.73,16687.42
12/22/23,4754.63,4805.25,33169.05,7697.51,16706.18
12/26/23,4774.75,4825,33305.85,,
12/27/23,4781.58,4833.5,33681.24,7724.95,16742.07
12/28/23,4783.35,4832.25,33539.62,7722.74,16701.55
12/29/23,4769.83,4820,33464.17,7733.24,16751.64
01/02/24,4742.83,4787.25,,7721.52,16769.36
01/03/24,4704.81,4746.5,,7682.33,16538.39
01/04/24,4688.68,4729.5,33288.29,7723.07,16617.29
01/05/24,4697.24,4734.75,33377.42,7689.61,16594.21
01/08/24,4763.54,4801.25,,7694.19,16716.47
01/09/24,4756.5,4792.75,33763.18,7683.96,16688.36
01/10/24,4783.45,4820.25,34441.72,7651.76,16689.81
01/11/24,4780.24,4815.5,35049.86,7576.59,16547.03
01/12/24,4783.83,4816.5,35577.11,7624.93,16704.56
01/16/24,4765.98,4798.5,35619.18,7558.34,16571.68
01/17/24,4739.21,4771.25,35477.75,7446.29,16431.69
01/18/24,4780.94,4811.25,35466.17,7459.09,16567.35
01/19/24,4839.81,4869.5,35963.27,7461.93,16555.13
01/22/24,4850.43,4881,36546.95,7487.71,16683.36
01/23/24,4864.6,4895,36517.57,7485.73,16627.09
01/24/24,4868.55,4898,36226.48,7527.67,16889.92
01/25/24,4894.16,4923.25,36236.47,7529.73,16906.92
01/26/24,4890.97,4916.25,35751.07,7635.09,16961.39
01/29/24,4927.93,4954.5,36026.94,7632.74,16941.71
01/30/24,4924.97,4951,36065.86,7666.31,16972.34
01/31/24,4845.65,4870.5,36286.71,7630.57,16903.76
02/01/24,4906.19,4928.5,36011.46,7622.16,16859.04
02/02/24,4958.61,4980.25,36158.02,7615.54,16918.21
02/05/24,4942.81,4962,36354.16,7612.86,16904.06
02/06/24,4954.23,4974.75,36160.66,7681.01,17033.24
02/07/24,4995.06,5015.25,36119.92,7628.75,16921.96
02/08/24,4997.91,5017.75,36863.28,7595.48,16963.83
02/09/24,5026.61,5044,36897.42,7572.58,16926.5
02/12/24,5021.84,5041.25,,7573.69,17037.35
02/13/24,4953.17,4971.25,37963.97,7512.28,16880.83
02/14/24,5000.62,5018,37703.32,7568.4,16945.48
02/15/24,5029.73,5046.5,38157.94,7597.53,17046.69
02/16/24,5005.57,5019.75,38487.24,7711.71,17117.44
02/20/24,4975.51,4991.5,38363.61,7719.21,17068.43
02/21/24,4981.8,4996.25,38262.16,7662.51,17118.12
02/22/24,5087.03,5097.75,39098.68,7684.49,17370.45
02/23/24,5088.8,5101.5,,7706.28,17419.33
02/26/24,5069.53,5080.25,39233.71,7684.3,17423.23
02/27/24,5078.18,5090,39239.52,7683.02,17556.49
02/28/24,5069.76,5081,39208.03,7624.98,17601.22
02/29/24,5096.27,5103.75,39166.19,7630.02,17678.19
03/01/24,5137.08,5146,39910.82,7682.5,17735.07
03/04/24,5130.95,5138.25,40109.23,7640.33,17716.17
03/05/24,5078.65,5085.75,40097.63,7646.16,17698.4
03/06/24,5104.76,5111.75,40090.78,7679.31,17716.71
03/07/24,5157.36,5161.75,39598.71,7692.46,17842.85
03/08/24,5123.69,5129,39688.94,7659.74,17814.51
03/11/24,5117.94,5123,38820.49,7669.23,17746.27
03/12/24,5175.27,5177.25,38797.51,7747.81,17965.11
03/13/24,5165.31,5168,38695.97,7772.17,17961.38
03/14/24,5150.48,5153.75,38807.38,7743.15,17942.04
03/15/24,5117.09,5101.67,38707.64,7727.42,17936.65
03/18/24,5149.42,5214.75,39740.44,7722.55,17932.68
03/19/24,5178.51,5241.75,40003.6,7738.3,17987.49
03/20/24,5224.62,5286.75,,7737.38,18015.13
03/21/24,5241.53,5302.5,40815.66,7882.55,18179.25
03/22/24,5234.18,5293.25,40888.43,7930.92,18205.94
03/25/24,5218.19,5278.25,40414.12,7917.57,18261.31
03/26/24,5203.58,5265.25,40398.03,7930.96,18384.35
03/27/24,5248.49,5308.25,40762.73,7931.98,18477.09
03/28/24,5254.35,5308.5,40168.07,7952.62,18492.49
04/01/24,5243.77,5295.25,39803.09,,
04/02/24,5205.81,5260.5,39838.91,7935.09,18283.13
04/03/24,5211.49,5266.5,39451.85,7937.44,18367.72
04/04/24,5147.21,5197.25,39773.14,7975.89,18403.13
04/05/24,5204.34,5253,38992.08,7911.16,18175.04
04/08/24,5202.39,5253.25,39347.04,7943.47,18318.97
04/09/24,5209.91,5260.25,39773.13,7934.79,18076.69
04/10/24,5160.64,5207.75,39581.81,7961.21,18097.3
04/11/24,5199.06,5243.25,39442.63,7923.8,17954.48
04/12/24,5123.41,5167.5,39523.55,7995.58,17930.32
04/15/24,5061.82,5104,39232.8,7965.53,18026.58
04/16/24,5051.41,5092.5,38471.2,7820.36,17766.23
04/17/24,5022.21,5062.25,37961.8,7847.99,17770.02
04/18/24,5011.12,5049,38079.7,7877.05,17837.4
04/19/24,4967.23,5003.75,37068.35,7895.85,17737.36
04/22/24,5010.6,5047.5,37438.61,8023.87,17860.8
04/23/24,5070.55,5106.5,37552.16,8044.81,18137.65
04/24/24,5071.63,5107.5,38460.08,8040.38,18088.7
04/25/24,5048.42,5082.25,37628.48,8078.86,17917.28
04/26/24,5099.96,5131.5,37934.76,8139.83,18161.01
04/29/24,5116.17,5147,,8147.03,18118.32
04/30/24,5035.69,5067,38405.66,8144.13,17932.17
05/01/24,5018.39,5046.5,38274.05,8121.24,
05/02/24,5064.2,5091.5,38236.07,8172.15,17896.5
05/03/24,5127.79,5154.75,,8213.49,17993.69
05/06/24,5180.74,5206.5,,,18175.21
05/07/24,5187.7,5213.75,38835.1,8313.67,18430.05
05/08/24,5187.67,5212.75,38202.37,8354.05,18498.38
05/09/24,5214.08,5239,38073.98,8381.35,18686.6
05/10/24,5222.68,5246.25,38229.11,8433.76,18772.85
05/13/24,5221.42,5245.5,38179.46,8414.99,18742.22
05/14/24,5246.68,5269.5,38356.06,8428.13,18716.42
05/15/24,5308.15,5333,38385.73,8445.8,18869.36
05/16/24,5297.1,5320.25,38920.26,8438.65,18738.81
05/17/24,5303.27,5327.25,38787.38,8420.26,18704.42
05/20/24,5308.13,5331.75,39069.68,8424.2,18768.96
05/21/24,5321.41,5345.25,38946.93,8416.45,18726.76
05/22/24,5307.01,5328,38617.1,8370.33,18680.2
05/23/24,5267.84,5285.25,39103.22,8339.23,18691.32
05/24/24,5304.72,5321.5,38646.11,8317.59,18693.37
05/28/24,5306.04,5324.75,38855.37,8254.18,18677.87
05/29/24,5266.95,5284,38556.87,8183.07,18473.29
05/30/24,5235.48,5253,38054.13,8231.05,18496.79
05/31/24,5277.51,5295.5,38487.9,8275.38,18497.94
06/03/24,5283.4,5297.25,38923.03,8262.75,18608.16
06/04/24,5291.34,5304,38837.46,8232.04,18405.64
06/05/24,5354.03,5366,38490.17,8246.95,18575.94
06/06/24,5352.96,5364,38703.51,8285.34,18652.67
06/07/24,5346.99,5355.75,38683.93,8245.37,18557.27
06/10/24,5360.79,5371.25,39038.16,8228.48,18494.89
06/11/24,5375.32,5384,39134.79,8147.81,18369.94
06/12/24,5421.03,5427.5,38876.71,8215.48,18630.86
06/13/24,5433.74,5438.5,38720.47,8163.67,18265.68
06/14/24,5431.6,5437.5,38814.56,8146.86,18002.02
06/17/24,5473.23,5478.5,38102.44,8142.15,18068.21
06/18/24,5487.03,5491,38482.11,8191.29,18131.97
06/20/24,5473.17,5476.75,38633.02,8272.46,18254.18
06/21/24,5464.62,5471.89,38596.47,8237.72,18163.52
06/24/24,5447.87,5517,38804.65,8281.55,18325.58
06/25/24,5469.3,5537,39173.15,8247.79,18177.62
06/26/24,5477.9,5543.5,39667.07,8225.33,18155.24
06/27/24,5482.87,5546,39341.54,8179.68,18210.55
06/28/24,5460.48,5521.5,39583.08,8164.12,18235.45
07/01/24,5475.09,5533.75,39631.06,8166.76,18290.66
07/02/24,5509.01,5568.75,40074.69,8121.2,18164.06
07/03/24,5537.02,5590.25,40580.76,8171.12,18374.53
07/05/24,5567.19,5621.5,40912.37,8203.93,18475.45
07/08/24,5572.85,5625.25,40780.7,8193.49,18472.05
07/09/24,5576.98,5631.25,41580.17,8139.81,18236.19
07/10/24,5633.91,5688,41831.99,8193.51,18407.22
07/11/24,5584.54,5639.75,42224.02,8223.34,18534.56
07/12/24,5615.35,5664.75,41190.68,8252.91,18748.18
07/15/24,5631.22,5683,,8182.96,18590.89
07/16/24,5667.2,5717.25,41275.08,8164.9,18518.03
07/17/24,5588.27,5639,41097.69,8187.46,18437.3
07/18/24,5544.59,5594.5,40126.35,8204.89,18354.76
07/19/24,5505,5553.75,40063.79,8155.72,18171.93
07/22/24,5564.41,5610.75,39599,8198.78,18407.07
07/23/24,5555.74,5599.25,39594.39,8167.37,18557.7
07/24/24,5427.13,5472,39154.85,8153.69,18387.46
07/25/24,5399.22,5441.25,37869.51,8186.35,18298.72
07/26/24,5459.1,5499,37667.41,8285.71,18417.55
07/29/24,5463.54,5503,38468.63,8292.35,18320.67
07/30/24,5436.44,5472.5,38525.95,8274.41,18411.18
07/31/24,5522.3,5558,39101.82,8367.98,18508.65
08/01/24,5446.68,5480.25,38126.33,8283.36,18083.05
08/02/24,5346.56,5376,35909.7,8174.71,17661.22
08/05/24,5186.33,5217.5,31458.42,8008.23,17339
08/06/24,5240.03,5266.25,34675.46,8026.69,17354.32
08/07/24,5199.5,5227.5,35089.62,8166.88,17615.15
08/08/24,5319.31,5348.25,34831.15,8144.97,17680.4
08/09/24,5344.16,5370.25,35025,8168.1,17722.88
08/12/24,5344.39,5369.75,,8210.25,17726.47
08/13/24,5434.43,5459,36232.51,8235.23,17812.05
08/14/24,5455.21,5477,36442.43,8281.05,17885.6
08/15/24,5543.22,5567.5,36726.64,8347.35,18183.24
08/16/24,5554.25,5578.25,38062.67,8311.41,18322.4
08/19/24,5608.25,5630,37388.62,8356.94,18421.69
08/20/24,5597.12,5619.75,38062.92,8273.32,18357.52
08/21/24,5620.85,5641.5,37951.8,8283.43,18448.95
08/22/24,5570.64,5594,38211.01,8288,18493.39
08/23/24,5634.61,5652.5,38364.27,8327.78,18633.1
08/26/24,5616.84,5637,38110.22,,18617.02
08/27/24,5625.8,5644.75,38288.62,8345.46,18681.81
08/28/24,5592.18,5610.25,38371.76,8343.85,18782.29
08/29/24,5591.96,5610,38362.53,8379.64,18912.57
08/30/24,5648.4,5661,38647.75,8376.63,18906.92
09/03/24,5528.93,5541.75,38686.31,8298.46,18747.11
09/04/24,5520.07,5530,37047.61,8269.6,18591.85
09/05/24,5503.41,5512.25,36657.09,8241.71,18576.5
09/06/24,5408.42,5419.5,36391.47,8181.47,18301.9
09/09/24,5471.05,5479.5,36215.75,8270.84,18443.56
09/10/24,5495.52,5504,36159.16,8205.98,18265.92
09/11/24,5554.13,5561.25,35619.77,8193.94,18330.27
09/12/24,5595.76,5602.25,36833.27,8240.97,18518.39
09/13/24,5626.02,5629.75,36581.76,8273.09,18699.4
09/16/24,5633.09,5638,,8278.44,18633.11
09/17/24,5634.58,5639,36203.22,8309.86,18726.08
09/18/24,5618.26,5620.75,36380.17,8253.68,18711.49
09/19/24,5713.64,5717.75,37155.33,8328.72,19002.38
09/20/24,5702.55,5699.99,37723.91,8229.99,18720.01
09/23/24,5718.57,5776.75,,8259.71,18846.79
09/24/24,5732.93,5792,37940.59,8282.76,18996.63
09/25/24,5722.26,5779,37870.26,8268.7,18918.5
09/26/24,5745.37,5804.5,38925.63,8284.91,19238.36
09/27/24,5738.17,5791.25,39829.56,8320.76,19473.63
09/30/24,5762.48,5814.25,37919.55,8236.95,19324.93
10/01/24,5708.75,5759.75,38651.97,8276.65,19213.14
10/02/24,5709.54,5760.25,37808.76,8290.86,19164.75
10/03/24,5699.94,5749.5,38552.06,8282.52,19015.41
10/04/24,5751.07,5800,38635.62,8280.63,19120.93
10/07/24,5695.94,5744.75,39332.74,8303.62,19104.1
10/08/24,5751.13,5800.5,38937.54,8190.61,19066.47
10/09/24,5792.04,5841.25,39277.96,8243.74,19254.93
10/10/24,5780.05,5829,39380.89,8237.73,19210.9
10/11/24,5815.03,5859.75,39605.8,8253.65,19373.83
10/14/24,5859.85,5908.25,,8292.66,19508.29
10/15/24,5815.26,5862.75,39910.55,8249.28,19486.19
10/16/24,5842.47,5887,39180.3,8329.07,19432.81
10/17/24,5841.47,5887,38911.19,8385.13,19583.39
10/18/24,5864.67,5906,38981.75,8358.25,19657.37
10/21/24,5853.98,5896.25,38954.6,8318.24,19461.19
10/22/24,5851.2,5892.5,38411.96,8306.54,19421.91
10/23/24,5797.42,5837.75,38104.86,8258.64,19377.62
10/24/24,5809.86,5849,38143.29,8269.38,19443
10/25/24,5808.12,5846,37913.92,8248.84,19463.59
10/28/24,5823.52,5861.5,38605.53,8285.62,19531.62
10/29/24,5832.92,5871,38903.68,8219.61,19478.07
10/30/24,5813.67,5852,39277.39,8159.63,19257.34
10/31/24,5705.45,5738.5,39081.25,8110.1,19077.54
11/01/24,5728.8,5758.25,38053.67,8177.15,19254.97
11/04/24,5712.69,5743.25,,8184.24,19147.85
11/05/24,5782.76,5812.25,38474.9,8172.39,19256.27
11/06/24,5929.04,5958.25,39480.67,8166.68,19039.31
11/07/24,5973.1,6003.75,39381.41,8140.74,19362.52
11/08/24,5995.54,6025.25,39500.37,8072.39,19215.48
11/11/24,6001.35,6031.75,39533.32,8125.19,19448.6
11/12/24,5983.99,6013,39376.09,8025.77,19033.64
11/13/24,5985.38,6016,38721.66,8030.33,19003.11
11/14/24,5949.17,5978.25,38535.7,8071.19,19263.7
11/15/24,5870.62,5896.5,38642.91,8063.61,19210.81
11/18/24,5893.62,5920,38220.85,8109.32,19189.19
11/19/24,5916.98,5938.75,38414.43,8099.02,19060.31
11/20/24,5917.11,5937.75,38352.34,8085.07,19004.78
11/21/24,5948.71,5970.5,38026.17,8149.27,19146.17
11/22/24,5969.34,5987,38283.85,8262.08,19322.59
