Date,SP500,Futures,Nikkei,FTSE,DAX
2025-04-02,5670.97,5512.0,35725.87,8608.48,22390.84
2025-04-01,5633.07,5674.5,35624.48,8634.8,22539.98
2025-03-31,5611.85,5653.25,35617.56,8582.81,22163.49
2025-03-28,5580.94,5623.0,37120.33,8658.85,22461.52
2025-03-27,5693.31,5739.25,37799.97,8666.12,22678.74
2025-03-26,5712.2,5759.5,38027.29,8689.59,22839.03
2025-03-25,5776.65,5826.5,37780.54,8663.8,23109.79
2025-03-24,5767.57,5815.5,37608.49,8638.01,22852.66
2025-03-21,5667.56,5718.25,37677.06,8646.79,22891.68
2025-03-20,5662.89,5712.75,,8701.99,22999.15
2025-03-19,5675.29,5729.75,37751.88,8706.66,23288.06
2025-03-18,5614.66,5669.25,37845.42,8705.23,23380.7
2025-03-17,5675.12,5732.25,37396.52,8680.29,23154.57
2025-03-14,5638.94,5692.25,37053.1,8632.33,22986.82
2025-03-13,5521.52,5578.25,36790.03,8542.56,22567.14
2025-03-12,5599.3,5656.5,36819.09,8540.97,22676.41
2025-03-11,5572.07,5628.0,36793.11,8495.99,22328.77
2025-03-10,5614.56,5620.75,37028.27,8600.22,22620.95
2025-03-07,5770.2,5776.0,36887.17,8679.88,23008.94
2025-03-06,5738.52,5746.25,37704.93,8682.84,23419.48
2025-03-05,5842.63,5851.25,37418.24,8755.84,23081.03
2025-03-04,5778.15,5789.5,37331.18,8759.0,22326.81
2025-03-03,5849.72,5860.75,37785.47,8871.31,23147.02
2025-02-28,5954.5,5963.25,37155.5,8809.74,22551.43
2025-02-27,5861.57,5876.25,38256.17,8756.21,22550.89
2025-02-26,5956.06,5970.75,38142.37,8731.46,22794.11
2025-02-25,5955.25,5970.0,38237.79,8668.67,22410.27
2025-02-24,5983.25,6000.75,,8658.98,22425.93
2025-02-21,6013.13,6029.0,38776.94,8659.37,22287.56
2025-02-20,6117.52,6136.5,38678.04,8662.97,22314.65
2025-02-19,6144.15,6163.0,39164.61,8712.53,22433.63
2025-02-18,6129.58,6146.75,39270.4,8766.73,22844.5
2025-02-14,6114.63,6132.0,39149.43,8732.46,22513.42
2025-02-13,6115.07,6135.25,39461.47,8764.72,22612.02
2025-02-12,6051.97,6072.75,38963.7,8807.44,22148.03
2025-02-11,6068.5,6092.25,,8777.39,22037.83
2025-02-10,6066.44,6088.75,38801.17,8767.8,21911.74
2025-02-07,6025.99,6049.5,38787.02,8700.53,21787.0
2025-02-06,6083.57,6106.0,39066.53,8727.28,21902.42
2025-02-05,6061.48,6086.5,38831.48,8623.29,21585.93
2025-02-04,6037.88,6063.0,38798.37,8570.77,21505.7
2025-02-03,5994.57,6022.25,38520.09,8583.56,21428.24
2025-01-31,6040.53,6067.25,39572.49,8673.96,21732.05
2025-01-30,6071.17,6099.25,39513.97,8646.88,21727.2
2025-01-29,6039.31,6067.5,39414.78,8557.81,21637.53
2025-01-28,6067.7,6097.0,39016.87,8533.87,21430.58
2025-01-27,6012.28,6046.75,39565.8,8503.71,21282.18
2025-01-24,6101.24,6133.25,39931.98,8502.35,21394.93
2025-01-23,6118.71,6152.0,39958.87,8565.2,21411.53
2025-01-22,6086.37,6120.5,39646.25,8545.13,21254.27
2025-01-21,6049.24,6084.25,39027.98,8548.29,21042.0
2025-01-17,5996.66,6033.5,38451.46,8505.22,20903.39
2025-01-16,5937.34,5975.5,38572.6,8391.9,20655.39
2025-01-15,5949.91,5989.0,38444.58,8301.13,20574.68
2025-01-14,5842.91,5882.25,38474.3,8201.54,20271.33
2025-01-13,5836.22,5874.5,,8224.19,20132.85
2025-01-10,5827.04,5866.25,39190.4,8248.49,20214.79
2025-01-08,5918.25,5959.25,39981.06,8251.03,20329.94
2025-01-07,5909.03,5954.25,40083.3,8245.28,20340.57
2025-01-06,5975.38,6020.5,39307.05,8249.66,20216.19
2025-01-03,5942.47,5989.5,,8223.98,19906.08
2025-01-02,5868.55,5916.5,,8260.09,20024.66
2024-12-31,5881.63,5935.75,,8173.02,
2024-12-30,5906.94,5958.75,39894.54,8121.01,19909.14
2024-12-27,5970.84,6027.0,40281.16,8149.78,19984.32
2024-12-26,6037.59,6095.25,39568.06,,
2024-12-24,6040.04,6098.0,39036.85,8136.99,
2024-12-23,5974.07,6036.0,39161.34,8102.72,19848.77
2024-12-20,5930.85,5840.26,38701.9,8084.61,19884.75
2024-12-19,5867.08,5868.75,38813.58,8105.32,19969.86
2024-12-18,5872.16,5872.25,39081.71,8199.11,20242.57
2024-12-17,6050.61,6053.75,39364.68,8195.2,20246.37
2024-12-16,6074.08,6080.5,39457.49,8262.05,20313.81
2024-12-13,6051.09,6055.5,39470.44,8300.33,20405.92
2024-12-12,6051.25,6060.75,39849.14,8311.76,20426.27
2024-12-11,6084.19,6092.75,39372.23,8301.62,20399.16
2024-12-10,6034.91,6046.25,39367.58,8280.36,20329.16
2024-12-09,6052.85,6065.75,39160.5,8352.08,20345.96
2024-12-06,6090.27,6099.0,39091.17,8308.61,20384.61
2024-12-05,6075.11,6088.75,39395.6,8349.38,20358.8
2024-12-04,6086.49,6098.5,39276.39,8335.81,20232.14
2024-12-03,6049.88,6063.25,39248.86,8359.41,20016.75
2024-12-02,6047.15,6061.75,38513.02,8312.89,19933.62
2024-11-29,6032.38,6051.5,38208.03,8287.3,19626.45
2024-11-27,5998.74,6015.0,38134.97,8274.75,19261.75
2024-11-26,6021.63,6038.25,38442.0,8258.61,19295.98
2024-11-25,5987.37,6006.5,38780.14,8291.68,19405.2
2024-11-22,5969.34,5987.0,38283.85,8262.08,19322.59
2024-11-21,5948.71,5970.5,38026.17,8149.27,19146.17
2024-11-20,5917.11,5937.75,38352.34,8085.07,19004.78
2024-11-19,5916.98,5938.75,38414.43,8099.02,19060.31
2024-11-18,5893.62,5920.0,38220.85,8109.32,19189.19
2024-11-15,5870.62,5896.5,38642.91,8063.61,19210.81
2024-11-14,5949.17,5978.25,38535.7,8071.19,19263.7
2024-11-13,5985.38,6016.0,38721.66,8030.33,19003.11
2024-11-12,5983.99,6013.0,39376.09,8025.77,19033.64
2024-11-11,6001.35,6031.75,39533.32,8125.19,19448.6
2024-11-08,5995.54,6025.25,39500.37,8072.39,19215.48
2024-11-07,5973.1,6003.75,39381.41,8140.74,19362.52
2024-11-06,5929.04,5958.25,39480.67,8166.68,19039.31
2024-11-05,5782.76,5812.25,38474.9,8172.39,19256.27
2024-11-04,5712.69,5743.25,,8184.24,19147.85
2024-11-01,5728.8,5758.25,38053.67,8177.15,19254.97
2024-10-31,5705.45,5738.5,39081.25,8110.1,19077.54
2024-10-30,5813.67,5852.0,39277.39,8159.63,19257.34
2024-10-29,5832.92,5871.0,38903.68,8219.61,19478.07
2024-10-28,5823.52,5861.5,38605.53,8285.62,19531.62
2024-10-25,5808.12,5846.0,37913.92,8248.84,19463.59
2024-10-24,5809.86,5849.0,38143.29,8269.38,19443.0
2024-10-23,5797.42,5837.75,38104.86,8258.64,19377.62
2024-10-22,5851.2,5892.5,38411.96,8306.54,19421.91
2024-10-21,5853.98,5896.25,38954.6,8318.24,19461.19
2024-10-18,5864.67,5906.0,38981.75,8358.25,19657.37
2024-10-17,5841.47,5887.0,38911.19,8385.13,19583.39
2024-10-16,5842.47,5887.0,39180.3,8329.07,19432.81
2024-10-15,5815.26,5862.75,39910.55,8249.28,19486.19
2024-10-14,5859.85,5908.25,,8292.66,19508.29
2024-10-11,5815.03,5859.75,39605.8,8253.65,19373.83
2024-10-10,5780.05,5829.0,39380.89,8237.73,19210.9
2024-10-09,5792.04,5841.25,39277.96,8243.74,19254.93
2024-10-08,5751.13,5800.5,38937.54,8190.61,19066.47
2024-10-07,5695.94,5744.75,39332.74,8303.62,19104.1
2024-10-04,5751.07,5800.0,38635.62,8280.63,19120.93
2024-10-03,5699.94,5749.5,38552.06,8282.52,19015.41
2024-10-02,5709.54,5760.25,37808.76,8290.86,19164.75
2024-10-01,5708.75,5759.75,38651.97,8276.65,19213.14
2024-09-30,5762.48,5814.25,37919.55,8236.95,19324.93
2024-09-27,5738.17,5791.25,39829.56,8320.76,19473.63
2024-09-26,5745.37,5804.5,38925.63,8284.91,19238.36
2024-09-25,5722.26,5779.0,37870.26,8268.7,18918.5
2024-09-24,5732.93,5792.0,37940.59,8282.76,18996.63
2024-09-23,5718.57,5776.75,,8259.71,18846.79
2024-09-20,5702.55,5699.99,37723.91,8229.99,18720.01
2024-09-19,5713.64,5717.75,37155.33,8328.72,19002.38
2024-09-18,5618.26,5620.75,36380.17,8253.68,18711.49
2024-09-17,5634.58,5639.0,36203.22,8309.86,18726.08
2024-09-16,5633.09,5638.0,,8278.44,18633.11
2024-09-13,5626.02,5629.75,36581.76,8273.09,18699.4
2024-09-12,5595.76,5602.25,36833.27,8240.97,18518.39
2024-09-11,5554.13,5561.25,35619.77,8193.94,18330.27
2024-09-10,5495.52,5504.0,36159.16,8205.98,18265.92
2024-09-09,5471.05,5479.5,36215.75,8270.84,18443.56
2024-09-06,5408.42,5419.5,36391.47,8181.47,18301.9
2024-09-05,5503.41,5512.25,36657.09,8241.71,18576.5
2024-09-04,5520.07,5530.0,37047.61,8269.6,18591.85
2024-09-03,5528.93,5541.75,38686.31,8298.46,18747.11
2024-08-30,5648.4,5661.0,38647.75,8376.63,18906.92
2024-08-29,5591.96,5610.0,38362.53,8379.64,18912.57
2024-08-28,5592.18,5610.25,38371.76,8343.85,18782.29
2024-08-27,5625.8,5644.75,38288.62,8345.46,18681.81
2024-08-26,5616.84,5637.0,38110.22,,18617.02
2024-08-23,5634.61,5652.5,38364.27,8327.78,18633.1
2024-08-22,5570.64,5594.0,38211.01,8288.0,18493.39
2024-08-21,5620.85,5641.5,37951.8,8283.43,18448.95
2024-08-20,5597.12,5619.75,38062.92,8273.32,18357.52
2024-08-19,5608.25,5630.0,37388.62,8356.94,18421.69
2024-08-16,5554.25,5578.25,38062.67,8311.41,18322.4
2024-08-15,5543.22,5567.5,36726.64,8347.35,18183.24
2024-08-14,5455.21,5477.0,36442.43,8281.05,17885.6
2024-08-13,5434.43,5459.0,36232.51,8235.23,17812.05
2024-08-12,5344.39,5369.75,,8210.25,17726.47
2024-08-09,5344.16,5370.25,35025.0,8168.1,17722.88
2024-08-08,5319.31,5348.25,34831.15,8144.97,17680.4
2024-08-07,5199.5,5227.5,35089.62,8166.88,17615.15
2024-08-06,5240.03,5266.25,34675.46,8026.69,17354.32
2024-08-05,5186.33,5217.5,31458.42,8008.23,17339.0
2024-08-02,5346.56,5376.0,35909.7,8174.71,17661.22
2024-08-01,5446.68,5480.25,38126.33,8283.36,18083.05
2024-07-31,5522.3,5558.0,39101.82,8367.98,18508.65
2024-07-30,5436.44,5472.5,38525.95,8274.41,18411.18
2024-07-29,5463.54,5503.0,38468.63,8292.35,18320.67
2024-07-26,5459.1,5499.0,37667.41,8285.71,18417.55
2024-07-25,5399.22,5441.25,37869.51,8186.35,18298.72
2024-07-24,5427.13,5472.0,39154.85,8153.69,18387.46
2024-07-23,5555.74,5599.25,39594.39,8167.37,18557.7
2024-07-22,5564.41,5610.75,39599.0,8198.78,18407.07
2024-07-19,5505.0,5553.75,40063.79,8155.72,18171.93
2024-07-18,5544.59,5594.5,40126.35,8204.89,18354.76
2024-07-17,5588.27,5639.0,41097.69,8187.46,18437.3
2024-07-16,5667.2,5717.25,41275.08,8164.9,18518.03
2024-07-15,5631.22,5683.0,,8182.96,18590.89
2024-07-12,5615.35,5664.75,41190.68,8252.91,18748.18
2024-07-11,5584.54,5639.75,42224.02,8223.34,18534.56
2024-07-10,5633.91,5688.0,41831.99,8193.51,18407.22
2024-07-09,5576.98,5631.25,41580.17,8139.81,18236.19
2024-07-08,5572.85,5625.25,40780.7,8193.49,18472.05
2024-07-05,5567.19,5621.5,40912.37,8203.93,18475.45
2024-07-03,5537.02,5590.25,40580.76,8171.12,18374.53
2024-07-02,5509.01,5568.75,40074.69,8121.2,18164.06
2024-07-01,5475.09,5533.75,39631.06,8166.76,18290.66
2024-06-28,5460.48,5521.5,39583.08,8164.12,18235.45
2024-06-27,5482.87,5546.0,39341.54,8179.68,18210.55
2024-06-26,5477.9,5543.5,39667.07,8225.33,18155.24
2024-06-25,5469.3,5537.0,39173.15,8247.79,18177.62
2024-06-24,5447.87,5517.0,38804.65,8281.55,18325.58
2024-06-21,5464.62,5471.89,38596.47,8237.72,18163.52
2024-06-20,5473.17,5476.75,38633.02,8272.46,18254.18
2024-06-18,5487.03,5491.0,38482.11,8191.29,18131.97
2024-06-17,5473.23,5478.5,38102.44,8142.15,18068.21
2024-06-14,5431.6,5437.5,38814.56,8146.86,18002.02
2024-06-13,5433.74,5438.5,38720.47,8163.67,18265.68
2024-06-12,5421.03,5427.5,38876.71,8215.48,18630.86
2024-06-11,5375.32,5384.0,39134.79,8147.81,18369.94
2024-06-10,5360.79,5371.25,39038.16,8228.48,18494.89
2024-06-07,5346.99,5355.75,38683.93,8245.37,18557.27
2024-06-06,5352.96,5364.0,38703.51,8285.34,18652.67
2024-06-05,5354.03,5366.0,38490.17,8246.95,18575.94
2024-06-04,5291.34,5304.0,38837.46,8232.04,18405.64
2024-06-03,5283.4,5297.25,38923.03,8262.75,18608.16
2024-05-31,5277.51,5295.5,38487.9,8275.38,18497.94
2024-05-30,5235.48,5253.0,38054.13,8231.05,18496.79
2024-05-29,5266.95,5284.0,38556.87,8183.07,18473.29
2024-05-28,5306.04,5324.75,38855.37,8254.18,18677.87
2024-05-24,5304.72,5321.5,38646.11,8317.59,18693.37
2024-05-23,5267.84,5285.25,39103.22,8339.23,18691.32
2024-05-22,5307.01,5328.0,38617.1,8370.33,18680.2
2024-05-21,5321.41,5345.25,38946.93,8416.45,18726.76
2024-05-20,5308.13,5331.75,39069.68,8424.2,18768.96
2024-05-17,5303.27,5327.25,38787.38,8420.26,18704.42
2024-05-16,5297.1,5320.25,38920.26,8438.65,18738.81
2024-05-15,5308.15,5333.0,38385.73,8445.8,18869.36
2024-05-14,5246.68,5269.5,38356.06,8428.13,18716.42
2024-05-13,5221.42,5245.5,38179.46,8414.99,18742.22
2024-05-10,5222.68,5246.25,38229.11,8433.76,18772.85
2024-05-09,5214.08,5239.0,38073.98,8381.35,18686.6
2024-05-08,5187.67,5212.75,38202.37,8354.05,18498.38
2024-05-07,5187.7,5213.75,38835.1,8313.67,18430.05
2024-05-06,5180.74,5206.5,,,18175.21
2024-05-03,5127.79,5154.75,,8213.49,17993.69
2024-05-02,5064.2,5091.5,38236.07,8172.15,17896.5
2024-05-01,5018.39,5046.5,38274.05,8121.24,
2024-04-30,5035.69,5067.0,38405.66,8144.13,17932.17
2024-04-29,5116.17,5147.0,,8147.03,18118.32
2024-04-26,5099.96,5131.5,37934.76,8139.83,18161.01
2024-04-25,5048.42,5082.25,37628.48,8078.86,17917.28
2024-04-24,5071.63,5107.5,38460.08,8040.38,18088.7
2024-04-23,5070.55,5106.5,37552.16,8044.81,18137.65
2024-04-22,5010.6,5047.5,37438.61,8023.87,17860.8
2024-04-19,4967.23,5003.75,37068.35,7895.85,17737.36
2024-04-18,5011.12,5049.0,38079.7,7877.05,17837.4
2024-04-17,5022.21,5062.25,37961.8,7847.99,17770.02
2024-04-16,5051.41,5092.5,38471.2,7820.36,17766.23
2024-04-15,5061.82,5104.0,39232.8,7965.53,18026.58
2024-04-12,5123.41,5167.5,39523.55,7995.58,17930.32
2024-04-11,5199.06,5243.25,39442.63,7923.8,17954.48
2024-04-10,5160.64,5207.75,39581.81,7961.21,18097.3
2024-04-09,5209.91,5260.25,39773.13,7934.79,18076.69
2024-04-08,5202.39,5253.25,39347.04,7943.47,18318.97
2024-04-05,5204.34,5253.0,38992.08,7911.16,18175.04
2024-04-04,5147.21,5197.25,39773.14,7975.89,18403.13
2024-04-03,5211.49,5266.5,39451.85,7937.44,18367.72
2024-04-02,5205.81,5260.5,39838.91,7935.09,18283.13
2024-04-01,5243.77,5295.25,39803.09,,
2024-03-28,5254.35,5308.5,40168.07,7952.62,18492.49
2024-03-27,5248.49,5308.25,40762.73,7931.98,18477.09
2024-03-26,5203.58,5265.25,40398.03,7930.96,18384.35
2024-03-25,5218.19,5278.25,40414.12,7917.57,18261.31
2024-03-22,5234.18,5293.25,40888.43,7930.92,18205.94
2024-03-21,5241.53,5302.5,40815.66,7882.55,18179.25
2024-03-20,5224.62,5286.75,,7737.38,18015.13
2024-03-19,5178.51,5241.75,40003.6,7738.3,17987.49
2024-03-18,5149.42,5214.75,39740.44,7722.55,17932.68
2024-03-15,5117.09,5101.67,38707.64,7727.42,17936.65
2024-03-14,5150.48,5153.75,38807.38,7743.15,17942.04
2024-03-13,5165.31,5168.0,38695.97,7772.17,17961.38
2024-03-12,5175.27,5177.25,38797.51,7747.81,17965.11
2024-03-11,5117.94,5123.0,38820.49,7669.23,17746.27
2024-03-08,5123.69,5129.0,39688.94,7659.74,17814.51
2024-03-07,5157.36,5161.75,39598.71,7692.46,17842.85
2024-03-06,5104.76,5111.75,40090.78,7679.31,17716.71
2024-03-05,5078.65,5085.75,40097.63,7646.16,17698.4
2024-03-04,5130.95,5138.25,40109.23,7640.33,17716.17
2024-03-01,5137.08,5146.0,39910.82,7682.5,17735.07
2024-02-29,5096.27,5103.75,39166.19,7630.02,17678.19
2024-02-28,5069.76,5081.0,39208.03,7624.98,17601.22
2024-02-27,5078.18,5090.0,39239.52,7683.02,17556.49
2024-02-26,5069.53,5080.25,39233.71,7684.3,17423.23
2024-02-23,5088.8,5101.5,,7706.28,17419.33
2024-02-22,5087.03,5097.75,39098.68,7684.49,17370.45
2024-02-21,4981.8,4996.25,38262.16,7662.51,17118.12
2024-02-20,4975.51,4991.5,38363.61,7719.21,17068.43
2024-02-16,5005.57,5019.75,38487.24,7711.71,17117.44
2024-02-15,5029.73,5046.5,38157.94,7597.53,17046.69
2024-02-14,5000.62,5018.0,37703.32,7568.4,16945.48
2024-02-13,4953.17,4971.25,37963.97,7512.28,16880.83
2024-02-12,5021.84,5041.25,,7573.69,17037.35
2024-02-09,5026.61,5044.0,36897.42,7572.58,16926.5
2024-02-08,4997.91,5017.75,36863.28,7595.48,16963.83
2024-02-07,4995.06,5015.25,36119.92,7628.75,16921.96
2024-02-06,4954.23,4974.75,36160.66,7681.01,17033.24
2024-02-05,4942.81,4962.0,36354.16,7612.86,16904.06
2024-02-02,4958.61,4980.25,36158.02,7615.54,16918.21
2024-02-01,4906.19,4928.5,36011.46,7622.16,16859.04
2024-01-31,4845.65,4870.5,36286.71,7630.57,16903.76
2024-01-30,4924.97,4951.0,36065.86,7666.31,16972.34
2024-01-29,4927.93,4954.5,36026.94,7632.74,16941.71
2024-01-26,4890.97,4916.25,35751.07,7635.09,16961.39
2024-01-25,4894.16,4923.25,36236.47,7529.73,16906.92
2024-01-24,4868.55,4898.0,36226.48,7527.67,16889.92
2024-01-23,4864.6,4895.0,36517.57,7485.73,16627.09
2024-01-22,4850.43,4881.0,36546.95,7487.71,16683.36
2024-01-19,4839.81,4869.5,35963.27,7461.93,16555.13
2024-01-18,4780.94,4811.25,35466.17,7459.09,16567.35
2024-01-17,4739.21,4771.25,35477.75,7446.29,16431.69
2024-01-16,4765.98,4798.5,35619.18,7558.34,16571.68
2024-01-12,4783.83,4816.5,35577.11,7624.93,16704.56
2024-01-11,4780.24,4815.5,35049.86,7576.59,16547.03
2024-01-10,4783.45,4820.25,34441.72,7651.76,16689.81
2024-01-09,4756.5,4792.75,33763.18,7683.96,16688.36
2024-01-08,4763.54,4801.25,,7694.19,16716.47
2024-01-05,4697.24,4734.75,33377.42,7689.61,16594.21
2024-01-04,4688.68,4729.5,33288.29,7723.07,16617.29
2024-01-03,4704.81,4746.5,,7682.33,16538.39
2024-01-02,4742.83,4787.25,,7721.52,16769.36
2023-12-29,4769.83,4820.0,33464.17,7733.24,16751.64
2023-12-28,4783.35,4832.25,33539.62,7722.74,16701.55
2023-12-27,4781.58,4833.5,33681.24,7724.95,16742.07
2023-12-26,4774.75,4825.0,33305.85,,
2023-12-22,4754.63,4805.25,33169.05,7697.51,16706.18
2023-12-21,4746.75,4796.75,33140.47,7694.73,16687.42
2023-12-20,4698.35,4749.75,33675.94,7715.68,16733.05
2023-12-19,4768.37,4820.25,33219.39,7638.03,16744.41
2023-12-18,4740.56,4793.0,32758.98,7614.48,16650.55
2023-12-15,4719.19,4694.27,32970.55,7576.36,16751.44
2023-12-14,4719.55,4721.75,32686.25,7648.98,16752.23
2023-12-13,4707.09,4708.25,32926.35,7548.44,16766.05
2023-12-12,4643.7,4645.75,32843.7,7542.77,16791.74
2023-12-11,4622.44,4626.0,32791.8,7544.89,16794.43
2023-12-08,4604.37,4607.5,32307.86,7554.47,16759.22
2023-12-07,4585.59,4589.5,32858.31,7513.72,16628.99
2023-12-06,4549.34,4556.0,33445.9,7515.38,16656.44
2023-12-05,4567.18,4575.0,32775.82,7489.84,16533.11
2023-12-04,4569.78,4576.5,33231.27,7512.96,16404.76
2023-12-01,4594.63,4600.75,33431.51,7529.35,16397.52
2023-11-30,4567.8,4576.75,33486.89,7453.75,16215.43
2023-11-29,4550.58,4559.25,33321.22,7423.46,16166.45
2023-11-28,4554.89,4563.0,33408.39,7455.24,15992.67
2023-11-27,4550.43,4561.0,33447.67,7460.7,15966.37
2023-11-24,4559.34,4568.25,33625.53,7488.2,16029.49
2023-11-22,4556.62,4567.25,33451.83,7469.51,15957.82
2023-11-21,4538.19,4551.25,33354.14,7481.99,15900.53
2023-11-20,4547.38,4562.25,33388.03,7496.36,15901.33
2023-11-17,4514.02,4527.5,33585.2,7504.25,15919.16
2023-11-16,4508.24,4523.25,33424.41,7410.97,15786.61
2023-11-15,4502.88,4519.25,33519.7,7486.91,15748.17
2023-11-14,4495.7,4511.0,32695.93,7440.47,15614.43
2023-11-13,4411.55,4425.25,32585.11,7425.83,15345.0
2023-11-10,4415.24,4430.5,32568.11,7360.55,15234.39
2023-11-09,4347.35,4362.25,32646.46,7455.67,15352.54
2023-11-08,4382.78,4399.5,32166.48,7401.72,15229.6
2023-11-07,4378.38,4396.0,32271.82,7410.04,15152.64
2023-11-06,4365.98,4384.25,32708.48,7417.76,15135.97
2023-11-03,4358.34,4376.0,,7417.73,15189.25
2023-11-02,4317.78,4335.75,31949.89,7446.53,15143.6
2023-11-01,4237.86,4256.0,31601.65,7342.43,14923.27
2023-10-31,4193.8,4212.25,30858.85,7321.72,14810.34
2023-10-30,4166.82,4185.75,30696.96,7327.39,14716.54
2023-10-27,4117.37,4137.75,30991.69,7291.28,14687.41
2023-10-26,4137.23,4156.5,30601.78,7354.57,14731.05
2023-10-25,4186.77,4209.75,31269.92,7414.34,14892.18
2023-10-24,4247.68,4271.25,31062.35,7389.7,14879.94
2023-10-23,4217.04,4241.75,30999.55,7374.83,14800.72
2023-10-20,4224.16,4248.5,31259.36,7402.14,14798.47
2023-10-19,4278.0,4303.0,31430.62,7499.53,15045.23
2023-10-18,4314.6,4342.25,32042.25,7588.0,15094.91
2023-10-17,4373.2,4401.75,32040.29,7675.21,15251.69
2023-10-16,4373.63,4401.0,31659.03,7630.63,15237.99
2023-10-13,4327.78,4357.25,32315.99,7599.6,15186.66
2023-10-12,4349.61,4380.5,32494.66,7644.78,15425.03
2023-10-11,4376.95,4409.75,31936.51,7620.03,15460.01
2023-10-10,4358.24,4391.5,31746.53,7628.21,15423.52
2023-10-09,4335.66,4368.75,,7492.21,15128.11
2023-10-06,4308.5,4341.5,30994.67,7494.58,15229.77
2023-10-05,4258.19,4290.75,31075.36,7451.54,15070.22
2023-10-04,4263.75,4297.75,30526.88,7412.45,15099.92
2023-10-03,4229.45,4264.75,31237.94,7470.16,15085.21
2023-10-02,4288.39,4324.25,31759.88,7510.72,15247.21
2023-09-29,4288.05,4325.5,31857.62,7608.08,15386.58
2023-09-28,4299.7,4337.5,31872.52,7601.85,15323.5
2023-09-27,4274.51,4313.5,32371.9,7593.22,15217.45
2023-09-26,4273.53,4314.75,32315.05,7625.72,15255.87
2023-09-25,4337.44,4378.75,32678.62,7623.99,15405.49
2023-09-22,4320.06,4361.0,32402.41,7683.91,15557.29
2023-09-21,4330.0,4372.0,32571.03,7678.62,15571.86
2023-09-20,4402.2,4447.0,33023.78,7731.65,15781.59
2023-09-19,4443.95,4490.0,33242.59,7660.2,15664.48
2023-09-18,4453.53,4501.5,,7652.94,15727.12
2023-09-15,4450.32,4491.72,33533.09,7711.38,15893.53
2023-09-14,4505.1,4506.0,33168.1,7673.08,15805.29
2023-09-13,4467.44,4468.75,32706.52,7525.99,15654.03
2023-09-12,4461.9,4465.0,32776.37,7527.53,15715.53
2023-09-11,4487.46,4490.25,32467.76,7496.87,15800.99
2023-09-08,4457.49,4461.75,32606.84,7478.19,15744.75
2023-09-07,4451.14,4456.25,32991.08,7441.72,15718.66
2023-09-06,4465.48,4471.5,33241.02,7426.14,15741.37
2023-09-05,4496.83,4502.5,33036.76,7437.93,15771.71
2023-09-01,4515.77,4521.5,32710.62,7464.54,15840.34
2023-08-31,4507.66,4516.0,32619.34,7439.13,15947.08
2023-08-30,4514.87,4524.25,32333.46,7473.67,15891.93
2023-08-29,4497.63,4506.75,32226.97,7464.99,15930.88
2023-08-28,4433.31,4442.25,32169.99,,15792.61
2023-08-25,4405.71,4414.25,31624.28,7338.58,15631.82
2023-08-24,4376.31,4386.0,32287.21,7333.63,15621.49
2023-08-23,4436.01,4447.0,32010.26,7320.53,15728.41
2023-08-22,4387.55,4399.25,31856.71,7270.76,15705.62
2023-08-21,4399.77,4412.5,31565.64,7257.82,15603.28
2023-08-18,4369.71,4382.75,31450.76,7262.43,15574.26
2023-08-17,4370.36,4384.5,31626.0,7310.21,15676.9
2023-08-16,4404.33,4420.0,31766.82,7356.88,15789.45
2023-08-15,4437.86,4454.0,32238.89,7389.64,15767.28
2023-08-14,4489.72,4506.0,32059.91,7507.15,15904.25
2023-08-11,4464.05,4480.75,,7524.16,15832.17
2023-08-10,4468.83,4485.75,32473.65,7618.6,15996.52
2023-08-09,4467.71,4485.75,32204.33,7587.3,15852.58
2023-08-08,4499.38,4518.5,32377.29,7527.42,15774.93
2023-08-07,4518.44,4537.75,32254.56,7554.49,15950.76
2023-08-04,4478.03,4498.0,32192.75,7564.37,15951.86
2023-08-03,4501.89,4521.75,32159.28,7529.16,15893.38
2023-08-02,4513.39,4537.25,32707.69,7561.63,16020.02
2023-08-01,4576.73,4601.25,33476.58,7666.27,16240.4
2023-07-31,4588.96,4614.5,33172.22,7699.41,16446.83
2023-07-28,4582.23,4606.5,32759.23,7694.27,16469.75
2023-07-27,4537.41,4564.25,32891.16,7692.76,16406.03
2023-07-26,4566.75,4595.25,32668.34,7676.89,16131.46
2023-07-25,4567.46,4596.0,32682.51,7691.8,16211.59
2023-07-24,4554.64,4583.5,32700.94,7678.59,16190.95
2023-07-21,4536.34,4564.75,32304.25,7663.73,16177.22
2023-07-20,4534.87,4565.5,32490.52,7646.05,16204.22
2023-07-19,4565.72,4597.0,32896.03,7588.2,16108.93
2023-07-18,4554.98,4587.75,32493.89,7453.69,16125.49
2023-07-17,4522.79,4553.75,,7406.42,16068.65
2023-07-14,4505.42,4536.75,32391.26,7434.57,16105.07
2023-07-13,4510.04,4543.5,32419.33,7440.21,16141.03
2023-07-12,4472.16,4507.5,31943.93,7416.11,16023.0
2023-07-11,4439.26,4473.5,32203.57,7282.52,15790.34
2023-07-10,4409.53,4444.25,32189.73,7273.79,15673.16
2023-07-07,4398.95,4434.0,32388.42,7256.94,15603.4
2023-07-06,4411.59,4447.0,32773.02,7280.5,15528.54
2023-07-05,4446.82,4483.75,33338.7,7442.1,15937.58
2023-07-03,4455.59,4492.25,33753.33,7527.26,16081.04
2023-06-30,4450.38,4488.25,33189.04,7531.53,16147.9
