Date,Price,Open,High,Low,Vol.,Change +ACU-
09/06/2023,33241.02,33115.06,33282.15,33088.22,,0.62+ACU-
09/05/2023,33036.76,32941.41,33036.76,32784.32,,0.30+ACU-
09/04/2023,32939.18,32797.32,32939.18,32714.94,,0.70+ACU-
09/01/2023,32710.62,32521.15,32845.46,32499.44,,0.28+ACU-
08/31/2023,32619.34,32361.02,32692.76,32359.15,,0.88+ACU-
08/30/2023,32333.46,32432.95,32557.45,32300.56,,0.33+ACU-
08/29/2023,32226.97,32280.57,32389.12,32186.57,,0.18+ACU-
08/28/2023,32169.99,31915.68,32205.48,31881.93,,1.73+ACU-
08/25/2023,31624.28,31840.91,31885.53,31572.06,,+AC0-2.05+ACU-
08/24/2023,32287.21,32130.52,32297.91,32063.14,,0.87+ACU-
08/23/2023,32010.26,31717.91,32039.6,31717.91,,0.48+ACU-
08/22/2023,31856.71,31792.6,31906.1,31693.76,,0.92+ACU-
08/21/2023,31565.64,31552.85,31758.7,31409.86,,0.37+ACU-
08/18/2023,31450.76,31321.26,31644.89,31275.25,,+AC0-0.55+ACU-
08/17/2023,31626,31621.98,31704.08,31309.68,,+AC0-0.44+ACU-
08/16/2023,31766.82,31965.58,31997.28,31766.82,,+AC0-1.46+ACU-
08/15/2023,32238.89,32372.53,32403.93,32217.52,,0.56+ACU-
08/14/2023,32059.91,32456.72,32613.99,32031.54,,+AC0-1.27+ACU-
08/10/2023,32473.65,32015.96,32504.85,32015.96,,0.84+ACU-
08/09/2023,32204.33,32346.32,32407.85,32175.64,,+AC0-0.53+ACU-
08/08/2023,32377.29,32430.61,32539.88,32238.59,,0.38+ACU-
08/07/2023,32254.56,31921.28,32306.87,31830.23,,0.19+ACU-
08/04/2023,32192.75,32019.06,32294.7,31934.35,,0.10+ACU-
08/03/2023,32159.28,32375.85,32467.06,32142.25,,+AC0-1.68+ACU-
08/02/2023,32707.69,33123.12,33158.58,32628.29,,+AC0-2.30+ACU-
08/01/2023,33476.58,33292.31,33488.77,33203.88,,0.92+ACU-
07/31/2023,33172.22,33128.83,33402.08,33025.93,,1.26+ACU-
07/28/2023,32759.23,32444.42,32846.97,32037.55,,+AC0-0.40+ACU-
07/27/2023,32891.16,32523.69,32938.59,32503.69,,0.68+ACU-
07/26/2023,32668.34,32704.96,32724.25,32488.52,,+AC0-0.04+ACU-
07/25/2023,32682.51,32705.39,32715.56,32509.94,,+AC0-0.06+ACU-
07/24/2023,32700.94,32648.14,32793.77,32554.46,,1.23+ACU-
07/21/2023,32304.25,32336.86,32462.44,32080.95,,+AC0-0.57+ACU-
07/20/2023,32490.52,32803.35,32861.02,32462.86,,+AC0-1.23+ACU-
07/19/2023,32896.03,32812.36,32896.03,32671.03,,1.24+ACU-
07/18/2023,32493.89,32457.18,32714.59,32338.3,,0.32+ACU-
07/14/2023,32391.26,32587.9,32780.63,32225.37,,+AC0-0.09+ACU-
07/13/2023,32419.33,32106.05,32484.4,31952.98,,1.49+ACU-
07/12/2023,31943.93,32280.05,32312.03,31791.71,,+AC0-0.81+ACU-
07/11/2023,32203.57,32434.67,32468.7,32084.42,,0.04+ACU-
07/10/2023,32189.73,32393.46,32558.98,32065.63,,+AC0-0.61+ACU-
07/07/2023,32388.42,32450.64,32730.25,32327.9,,+AC0-1.17+ACU-
07/06/2023,32773.02,33058.4,33079.45,32637.72,,+AC0-1.70+ACU-
07/05/2023,33338.7,33165.06,33389.22,33041.14,,+AC0-0.25+ACU-
07/04/2023,33422.52,33512.26,33576.45,33338.78,,+AC0-0.98+ACU-
07/03/2023,33753.33,33517.6,33762.81,33510.55,,1.70+ACU-
06/30/2023,33189.04,33068.36,33232.89,32918.77,,+AC0-0.14+ACU-
06/29/2023,33234.14,33306.84,33527.98,33185.2,,0.12+ACU-
06/28/2023,33193.99,32807.84,33193.99,32642.87,,2.02+ACU-
06/27/2023,32538.33,32629.96,32689.1,32306.99,,+AC0-0.49+ACU-
06/26/2023,32698.81,32647.08,32884.73,32392.72,,+AC0-0.25+ACU-
06/23/2023,32781.54,33458.35,33533.47,32575.56,,+AC0-1.45+ACU-
06/22/2023,33264.88,33438.01,33641.46,33232.19,,+AC0-0.92+ACU-
06/21/2023,33575.14,33200.63,33657.87,33154.68,,0.56+ACU-
06/20/2023,33388.91,33269.57,33474.74,33089.02,,0.06+ACU-
06/19/2023,33370.42,33768.69,33772.89,33231.56,,+AC0-1.00+ACU-
06/16/2023,33706.08,33399.15,33772.76,33186.93,,0.66+ACU-
06/15/2023,33485.49,33493.69,33767.13,33386.01,,+AC0-0.05+ACU-
06/14/2023,33502.42,33331.47,33665.52,33203.95,,1.47+ACU-
06/13/2023,33018.65,32668.95,33127.36,32638.21,,1.80+ACU-
06/12/2023,32434,32412.12,32517.68,32280.54,,0.52+ACU-
06/09/2023,32265.17,31927.38,32304.04,31898.75,,1.97+ACU-
06/08/2023,31641.27,31877.79,32035.95,31420.45,,+AC0-0.85+ACU-
06/07/2023,31913.74,32618.78,32708.53,31913.74,,+AC0-1.82+ACU-
06/06/2023,32506.78,31988.37,32534.47,31933.87,,0.90+ACU-
06/05/2023,32217.43,31864.12,32217.43,31798.72,,2.20+ACU-
06/02/2023,31524.22,31300.72,31555.54,31257.01,,1.21+ACU-
06/01/2023,31148.01,30886.01,31185.05,30853.44,,0.84+ACU-
05/31/2023,30887.88,31057.09,31142.78,30785.98,,+AC0-1.41+ACU-
05/30/2023,31328.16,31196.24,31374.83,31064.19,,0.30+ACU-
05/29/2023,31233.54,31388.01,31560.43,31164,,1.03+ACU-
05/26/2023,30916.31,30909.61,31101.6,30864.49,,0.37+ACU-
05/25/2023,30801.13,30599.27,30889.98,30558.14,,0.39+ACU-
05/24/2023,30682.68,30728.69,30856.92,30566.83,,+AC0-0.89+ACU-
05/23/2023,30957.77,31245.72,31352.53,30828.73,,+AC0-0.42+ACU-
05/22/2023,31086.82,30735.71,31086.82,30689.27,,0.90+ACU-
05/19/2023,30808.35,30847.36,30924.57,30679.16,,0.77+ACU-
05/18/2023,30573.93,30432.54,30667.13,30381.9,,1.60+ACU-
05/17/2023,30093.59,29912.44,30115.32,29912.44,,0.84+ACU-
05/16/2023,29842.99,29838.01,29916.56,29779.07,,0.73+ACU-
05/15/2023,29626.34,29547.04,29629.47,29475.97,,0.81+ACU-
05/12/2023,29388.3,29199.3,29426.06,29141.52,,0.90+ACU-
05/11/2023,29126.72,29110.79,29165.59,29028.71,,0.02+ACU-
05/10/2023,29122.18,29189.41,29195.16,29070.11,,+AC0-0.41+ACU-
05/09/2023,29242.82,29020.63,29262.36,29020.63,,1.01+ACU-
05/08/2023,28949.88,29095.46,29144.12,28931.81,,+AC0-0.71+ACU-
05/02/2023,29157.95,29278.8,29278.8,29083.13,,0.12+ACU-
05/01/2023,29123.18,29058.05,29145.89,29016.83,,0.92+ACU-
04/28/2023,28856.44,28705.91,28879.24,28499.51,,1.40+ACU-
04/27/2023,28457.68,28340.59,28459.73,28241.67,,0.15+ACU-
04/26/2023,28416.47,28478.52,28551.61,28319.77,,+AC0-0.71+ACU-
04/25/2023,28620.07,28697.73,28806.69,28609.77,,0.09+ACU-
04/24/2023,28593.52,28631.78,28680.65,28567.24,,0.10+ACU-
04/21/2023,28564.37,28590.55,28778.37,28527.8,,+AC0-0.33+ACU-
04/20/2023,28657.57,28472,28694.25,28442.45,,0.18+ACU-
04/19/2023,28606.76,28619.84,28677.22,28531.54,,+AC0-0.18+ACU-
04/18/2023,28658.83,28567.54,28698.22,28520.76,,0.51+ACU-
04/17/2023,28514.78,28537.99,28599.75,28414.98,,0.07+ACU-
04/14/2023,28493.47,28321.54,28515.51,28282.82,,1.20+ACU-
04/13/2023,28156.97,27952.58,28163.87,27952.01,,0.26+ACU-
04/12/2023,28082.7,27985.93,28121.46,27983.97,,0.57+ACU-
04/11/2023,27923.37,27895.9,28068.39,27854.82,,1.05+ACU-
04/10/2023,27633.66,27658.52,27737.49,27597.18,,0.42+ACU-
04/07/2023,27518.31,27554.37,27591.15,27456.25,,0.17+ACU-
04/06/2023,27472.63,27589.14,27609.86,27427.66,,+AC0-1.22+ACU-
04/05/2023,27813.26,28111.04,28133.57,27788.77,,+AC0-1.68+ACU-
04/04/2023,28287.42,28213.93,28287.42,28139.12,,0.35+ACU-
04/03/2023,28188.15,28203.35,28258.91,28120.71,,0.52+ACU-
03/31/2023,28041.48,28009.22,28124.62,27986.62,,0.93+ACU-
03/30/2023,27782.93,27827.89,27876.38,27630.55,,+AC0-0.36+ACU-
03/29/2023,27883.78,27549.37,27897.72,27505.48,,1.33+ACU-
03/28/2023,27518.25,27573.82,27603.45,27432.76,,0.15+ACU-
03/27/2023,27476.87,27482.39,27543.48,27359.72,,0.33+ACU-
03/24/2023,27385.25,27368.62,27397.29,27257.44,,+AC0-0.13+ACU-
03/23/2023,27419.61,27232.97,27461.97,27175.63,,+AC0-0.17+ACU-
03/22/2023,27466.61,27298.15,27520.97,27267.26,,1.93+ACU-
03/20/2023,26945.67,27253.73,27367.18,26945.67,,+AC0-1.42+ACU-
03/17/2023,27333.79,27232.23,27356.15,27071.71,,1.20+ACU-
03/16/2023,27010.61,26796.67,27057.54,26632.92,,+AC0-0.80+ACU-
03/15/2023,27229.48,27421.66,27424.94,27105.99,,0.03+ACU-
03/14/2023,27222.04,27455.95,27455.95,27104.75,,+AC0-2.19+ACU-
03/13/2023,27832.96,27886.21,27906.97,27631.53,,+AC0-1.11+ACU-
03/10/2023,28143.97,28385.29,28424.24,28118.74,,+AC0-1.67+ACU-
03/09/2023,28623.15,28648.11,28734.79,28558.88,,0.63+ACU-
03/08/2023,28444.19,28237.21,28469.41,28232.68,,0.48+ACU-
03/07/2023,28309.16,28202.59,28398.27,28202.59,,0.25+ACU-
03/06/2023,28237.78,28182.31,28288.62,28153.82,,1.11+ACU-
03/03/2023,27927.47,27683.26,27961.21,27655.34,,1.56+ACU-
03/02/2023,27498.87,27564.82,27617.8,27408.54,,+AC0-0.06+ACU-
03/01/2023,27516.53,27363.57,27530.76,27305.37,,0.26+ACU-
02/28/2023,27445.56,27515.34,27585.17,27400.36,,0.08+ACU-
02/27/2023,27423.96,27322.73,27456.22,27292.74,,+AC0-0.11+ACU-
02/24/2023,27453.48,27144.72,27465.9,27128.32,,1.29+ACU-
02/22/2023,27104.32,27265.99,27300.53,27046.08,,+AC0-1.34+ACU-
02/21/2023,27473.1,27486.09,27538.29,27359.12,,+AC0-0.21+ACU-
02/20/2023,27531.94,27497.13,27531.94,27426.48,,0.07+ACU-
02/17/2023,27513.13,27484.6,27608.59,27466.61,,+AC0-0.66+ACU-
02/16/2023,27696.44,27654.72,27727.66,27597.12,,0.71+ACU-
02/15/2023,27501.86,27686.01,27720.27,27444.13,,+AC0-0.37+ACU-
02/14/2023,27602.77,27705.37,27721.82,27553.18,,0.64+ACU-
02/13/2023,27427.32,27550.35,27570.32,27266.94,,+AC0-0.88+ACU-
02/10/2023,27670.98,27711.25,27814.02,27609.33,,0.31+ACU-
02/09/2023,27584.35,27453.4,27635.38,27424.69,,+AC0-0.08+ACU-
02/08/2023,27606.46,27690.74,27719.45,27458.53,,+AC0-0.29+ACU-
02/07/2023,27685.47,27744.9,27814.96,27662.11,,+AC0-0.03+ACU-
02/06/2023,27693.65,27764.66,27821.22,27656.47,,0.67+ACU-
02/03/2023,27509.46,27455.03,27612.57,27445.69,,0.39+ACU-
02/02/2023,27402.05,27453.67,27472.44,27338.43,,0.20+ACU-
02/01/2023,27346.88,27483.41,27547.67,27322.79,,0.07+ACU-
01/31/2023,27327.11,27458.56,27494.17,27302.22,,+AC0-0.39+ACU-
01/30/2023,27433.4,27384.77,27486.42,27337.25,,0.19+ACU-
01/27/2023,27382.56,27428.41,27452.67,27326.91,,0.07+ACU-
01/26/2023,27362.75,27444.64,27502.15,27284.08,,+AC0-0.12+ACU-
01/25/2023,27395.01,27175.88,27473.9,27175.88,,0.35+ACU-
01/24/2023,27299.19,27150.43,27381,27150.43,,1.46+ACU-
01/23/2023,26906.04,26880.21,26938.28,26788.76,,1.33+ACU-
01/20/2023,26553.53,26346.69,26553.53,26320.96,,0.56+ACU-
01/19/2023,26405.23,26541.08,26592.87,26368.97,,+AC0-1.44+ACU-
01/18/2023,26791.12,26251.34,26816.68,26211.84,,2.50+ACU-
01/17/2023,26138.68,25915.51,26198.69,25895.3,,1.23+ACU-
01/16/2023,25822.32,25836.67,25938.04,25748.1,,+AC0-1.14+ACU-
01/13/2023,26119.52,26391.78,26409.21,26090.84,,+AC0-1.25+ACU-
01/12/2023,26449.82,26524.94,26547.61,26381.93,,0.01+ACU-
01/11/2023,26446,26362.21,26479.99,26332.05,,1.03+ACU-
01/10/2023,26175.56,26176.61,26316.66,26132.8,,0.78+ACU-
01/06/2023,25973.85,25740.08,26034.06,25719.61,,0.59+ACU-
01/05/2023,25820.8,25825.5,25947.1,25750.46,,0.40+ACU-
01/04/2023,25716.86,25834.93,25840.68,25661.89,,+AC0-1.45+ACU-
12/30/2022,26094.5,26288,26321.37,26067.92,,0.00+ACU-
12/29/2022,26093.67,26074.9,26126.7,25953.92,,+AC0-0.94+ACU-
12/28/2022,26340.5,26309.34,26354.27,26199.67,,+AC0-0.41+ACU-
12/27/2022,26447.87,26447.87,26447.87,26447.87,,0.16+ACU-
12/26/2022,26405.87,26299.54,26438.65,26294.85,,0.65+ACU-
